Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
abnormal autophagy MP:0008260	1/38	0.4361248310054185	0.5745403358812516	0	0	1.783421004897515	1.479930486634131	TECPR1
reduced long term depression MP:0001475	1/38	0.4361248310054185	0.5745403358812516	0	0	1.783421004897515	1.479930486634131	CDK5R1
abnormal depression-related behavior MP:0003360	1/38	0.4361248310054185	0.5745403358812516	0	0	1.783421004897515	1.479930486634131	GABBR1
thin retinal inner nuclear layer MP:0008511	1/38	0.4361248310054185	0.5745403358812516	0	0	1.783421004897515	1.479930486634131	SYNE2
abnormal female reproductive system morphology MP:0001119	1/38	0.4361248310054185	0.5745403358812516	0	0	1.783421004897515	1.479930486634131	ATM
dilated liver sinusoidal spaces MP:0000602	1/38	0.4361248310054185	0.5745403358812516	0	0	1.783421004897515	1.479930486634131	JAK1
incomplete somite formation MP:0001689	1/38	0.4361248310054185	0.5745403358812516	0	0	1.783421004897515	1.479930486634131	RBL2
increased fibroblast proliferation MP:0011703	1/38	0.4361248310054185	0.5745403358812516	0	0	1.783421004897515	1.479930486634131	CBX7
abnormal somite shape MP:0001691	1/38	0.4361248310054185	0.5745403358812516	0	0	1.783421004897515	1.479930486634131	FOXO1
increased response of heart to induced stress MP:0004485	1/38	0.4361248310054185	0.5745403358812516	0	0	1.783421004897515	1.479930486634131	MECP2
abnormal vertebral column morphology MP:0004703	1/38	0.4361248310054185	0.5745403358812516	0	0	1.783421004897515	1.479930486634131	ARNTL
decreased blood urea nitrogen level MP:0005566	2/99	0.4370837431168456	0.5751376059916798	0	0	1.3609635877677115	1.126374934340449	CTC1;TAP1
abnormal retina morphology MP:0001325	5/290	0.4373522845024214	0.5751376059916798	0	0	1.1586108127461512	0.9581899876633219	RBL2;AKTIP;STK38;RAPGEF1;RAB11FIP4
lethality throughout fetal growth and development, complete penetrance MP:0011099	4/227	0.44137614391375213	0.579915959200562	0	0	1.1843429353196018	0.9686241466472959	RASA3;LSR;IKZF1;KLF2
increased circulating alanine transaminase level MP:0002941	2/100	0.44215469992961104	0.5800107124695314	0	0	1.3470074898646327	1.0992866947737296	PRKCZ;ARNTL
abnormal adrenal gland morphology MP:0000639	1/39	0.4445707950893649	0.5800107124695314	0	0	1.7364005651713175	1.4076061164120515	ADAM19
prolonged QRS complex duration MP:0010392	1/39	0.4445707950893649	0.5800107124695314	0	0	1.7364005651713175	1.4076061164120515	SYNE1
abnormal gametogenesis MP:0001929	1/39	0.4445707950893649	0.5800107124695314	0	0	1.7364005651713175	1.4076061164120515	ATM
abnormal leukocyte adhesion MP:0003628	1/39	0.4445707950893649	0.5800107124695314	0	0	1.7364005651713175	1.4076061164120515	SELL
abnormal lysosome morphology MP:0005058	1/39	0.4445707950893649	0.5800107124695314	0	0	1.7364005651713175	1.4076061164120515	ATM
impaired exercise endurance MP:0012106	1/39	0.4445707950893649	0.5800107124695314	0	0	1.7364005651713175	1.4076061164120515	SYNE1
increased variability of skeletal muscle fiber size MP:0009403	1/39	0.4445707950893649	0.5800107124695314	0	0	1.7364005651713175	1.4076061164120515	PYGM
increased mean corpuscular hemoglobin MP:0005561	3/165	0.44902217296374286	0.5853043412492297	0	0	1.22240990990991	0.9787628454682625	EHD1;BTG2;BTG1
abnormal calcium ion homeostasis MP:0004231	1/40	0.4528906683381494	0.5872951017802468	0	0	1.6917914300464636	1.3400756604200188	PLCL2
abnormal cytotoxic T cell physiology MP:0005078	1/40	0.4528906683381494	0.5872951017802468	0	0	1.6917914300464636	1.3400756604200188	SERPINB9
embryonic lethality MP:0008762	1/40	0.4528906683381494	0.5872951017802468	0	0	1.6917914300464636	1.3400756604200188	EXT1
impaired macrophage phagocytosis MP:0001798	1/40	0.4528906683381494	0.5872951017802468	0	0	1.6917914300464636	1.3400756604200188	ATM
increased interleukin-2 secretion MP:0008687	1/40	0.4528906683381494	0.5872951017802468	0	0	1.6917914300464636	1.3400756604200188	NFKB2
postnatal lethality MP:0002082	3/166	0.4529207177928417	0.5872951017802468	0	0	1.2148482838666887	0.9622062294712883	AKTIP;VAMP2;NR3C2
enlarged heart MP:0000274	7/427	0.45616716349897496	0.590989019145141	0	0	1.100513698630137	0.8637887450003424	RBL2;CDKN1B;GRK5;LMTK2;ECE1;ZNF398;TGFBR2
cachexia MP:0005150	2/103	0.4572147167238801	0.5913151166681339	0	0	1.3067973464013067	1.0227024243681044	MECP2;ATXN1
infertility MP:0001924	2/103	0.4572147167238801	0.5913151166681339	0	0	1.3067973464013067	1.0227024243681044	ATM;ARNTL
abnormal cerebellar granule layer morphology MP:0000886	1/41	0.46108632700868885	0.5927113165526917	0	0	1.6494127516778523	1.2769258587405046	MECP2
decreased NK T cell number MP:0008040	1/41	0.46108632700868885	0.5927113165526917	0	0	1.6494127516778523	1.2769258587405046	JAK3
abnormal male reproductive system morphology MP:0001145	1/41	0.46108632700868885	0.5927113165526917	0	0	1.6494127516778523	1.2769258587405046	ATM
abnormal midbrain development MP:0003864	1/41	0.46108632700868885	0.5927113165526917	0	0	1.6494127516778523	1.2769258587405046	FOXO1
enlarged uterus MP:0004906	1/41	0.46108632700868885	0.5927113165526917	0	0	1.6494127516778523	1.2769258587405046	BTG1
abnormal optic nerve morphology MP:0001330	1/41	0.46108632700868885	0.5927113165526917	0	0	1.6494127516778523	1.2769258587405046	TIRAP
hyporesponsive to tactile stimuli MP:0005498	1/41	0.46108632700868885	0.5927113165526917	0	0	1.6494127516778523	1.2769258587405046	GABBR1
abnormal CNS synaptic transmission MP:0002206	2/104	0.46218255906805766	0.5936069859767794	0	0	1.2939195880372352	0.998641077914503	GRK5;VAMP2
abnormal extraembryonic tissue morphology MP:0002086	2/105	0.46712375477907786	0.5984302098692258	0	0	1.2812918832336309	0.9752694840298655	EXT1;PPARD
abnormal cell migration MP:0003091	1/42	0.4691596194466003	0.5984302098692258	0	0	1.609101325912588	1.2177875602930124	EHD1
decreased circulating interleukin-6 level MP:0008597	1/42	0.4691596194466003	0.5984302098692258	0	0	1.609101325912588	1.2177875602930124	IRAK4
thymus atrophy MP:0003644	1/42	0.4691596194466003	0.5984302098692258	0	0	1.609101325912588	1.2177875602930124	NFKB2
abnormal muscle morphology MP:0002108	1/42	0.4691596194466003	0.5984302098692258	0	0	1.609101325912588	1.2177875602930124	IGF1R
abnormal response to injury MP:0005164	1/42	0.4691596194466003	0.5984302098692258	0	0	1.609101325912588	1.2177875602930124	ARNTL
abnormal retinal neuronal layer morphology MP:0006069	1/42	0.4691596194466003	0.5984302098692258	0	0	1.609101325912588	1.2177875602930124	CDKN1B
neuron degeneration MP:0003224	1/42	0.4691596194466003	0.5984302098692258	0	0	1.609101325912588	1.2177875602930124	ATM
abnormal social investigation MP:0001360	2/106	0.4720379887350777	0.6013248048526864	0	0	1.2689070189070188	0.952563184945264	MECP2;CREBRF
abnormal testis morphology MP:0001146	3/171	0.47223825522414864	0.6013248048526864	0	0	1.178390444015444	0.884112934216914	FGD3;ATM;PARP12
abnormal spermatid morphology MP:0006380	2/107	0.4769249608831485	0.6028817829006541	0	0	1.2567580567580567	0.9304987829441189	EHD1;ATM
abnormal axon guidance MP:0002961	1/43	0.4771123665485661	0.6028817829006541	0	0	1.5707094918504314	1.1623301233588548	EPHA4
abnormal cell death MP:0000313	1/43	0.4771123665485661	0.6028817829006541	0	0	1.5707094918504314	1.1623301233588548	CBX7
abnormal intestinal mucosa morphology MP:0000511	1/43	0.4771123665485661	0.6028817829006541	0	0	1.5707094918504314	1.1623301233588548	PIK3CD
dilated heart right ventricle MP:0002754	1/43	0.4771123665485661	0.6028817829006541	0	0	1.5707094918504314	1.1623301233588548	ADAM19
early cellular replicative senescence MP:0008008	1/43	0.4771123665485661	0.6028817829006541	0	0	1.5707094918504314	1.1623301233588548	CTC1
abnormal response to cardiac infarction MP:0000343	1/43	0.4771123665485661	0.6028817829006541	0	0	1.5707094918504314	1.1623301233588548	TIRAP
abnormal trophoblast giant cell morphology MP:0005033	1/43	0.4771123665485661	0.6028817829006541	0	0	1.5707094918504314	1.1623301233588548	LDOC1
abnormal vasculogenesis MP:0001622	1/43	0.4771123665485661	0.6028817829006541	0	0	1.5707094918504314	1.1623301233588548	CCM2
embryonic lethality during organogenesis, incomplete penetrance MP:0011108	4/239	0.48068597332958174	0.6065911569768807	0	0	1.1231734583483592	0.8227707029055372	DDX58;ECE1;PPARD;ZFP36L1
abnormal forebrain morphology MP:0000783	2/108	0.48178438637236315	0.6065911569768807	0	0	1.2448383203100184	0.9090538842751601	RASA3;CDK5R1
abnormal renal glomerulus morphology MP:0005325	2/108	0.48178438637236315	0.6065911569768807	0	0	1.2448383203100184	0.9090538842751601	RASGRP1;NR3C2
abnormal liver morphology MP:0000598	5/306	0.4836443068685199	0.6065911569768807	0	0	1.0961195109272945	0.7962272913817026	ABCA5;DDX58;JAK1;IGF1R;TGFBR2
skin edema MP:0001786	1/44	0.4849463623745183	0.6065911569768807	0	0	1.5341033244888402	1.1102566360567794	PPP1R13B
abnormal distortion product otoacoustic emission MP:0004736	1/44	0.4849463623745183	0.6065911569768807	0	0	1.5341033244888402	1.1102566360567794	LRIG1
trabecula carnea hypoplasia MP:0000295	1/44	0.4849463623745183	0.6065911569768807	0	0	1.5341033244888402	1.1102566360567794	ZFP36L1
abnormal myelin sheath morphology MP:0003871	1/44	0.4849463623745183	0.6065911569768807	0	0	1.5341033244888402	1.1102566360567794	GABBR1
abnormal ovarian follicle morphology MP:0001131	1/44	0.4849463623745183	0.6065911569768807	0	0	1.5341033244888402	1.1102566360567794	CDKN1B
increased cellular sensitivity to gamma-irradiation MP:0002007	1/44	0.4849463623745183	0.6065911569768807	0	0	1.5341033244888402	1.1102566360567794	ATM
abnormal spatial reference memory MP:0008414	1/44	0.4849463623745183	0.6065911569768807	0	0	1.5341033244888402	1.1102566360567794	AKT3
lethality, incomplete penetrance MP:0010831	1/44	0.4849463623745183	0.6065911569768807	0	0	1.5341033244888402	1.1102566360567794	ATM
decreased susceptibility to diet-induced obesity MP:0005659	2/109	0.4866159946757213	0.6081676771136433	0	0	1.233141382674093	0.8882070490908979	ARNTL;MAPK13
abnormal cardiac outflow tract development MP:0006126	1/45	0.49266337419257916	0.6100814783751438	0	0	1.4991610738255035	1.061299823401245	ADAM19
decreased apoptosis MP:0006043	1/45	0.49266337419257916	0.6100814783751438	0	0	1.4991610738255035	1.061299823401245	RASA3
decreased bone volume MP:0010876	1/45	0.49266337419257916	0.6100814783751438	0	0	1.4991610738255035	1.061299823401245	PPARD
decreased circulating testosterone level MP:0002780	1/45	0.49266337419257916	0.6100814783751438	0	0	1.4991610738255035	1.061299823401245	CDKN1B
decreased white fat cell size MP:0009133	1/45	0.49266337419257916	0.6100814783751438	0	0	1.4991610738255035	1.061299823401245	ARNTL
abnormal metabolism MP:0005266	1/45	0.49266337419257916	0.6100814783751438	0	0	1.4991610738255035	1.061299823401245	ARNTL
increased respiratory quotient MP:0010378	1/45	0.49266337419257916	0.6100814783751438	0	0	1.4991610738255035	1.061299823401245	ARNTL
increased susceptibility to weight loss MP:0010180	1/45	0.49266337419257916	0.6100814783751438	0	0	1.4991610738255035	1.061299823401245	TNFAIP8
irregular heartbeat MP:0001636	1/45	0.49266337419257916	0.6100814783751438	0	0	1.4991610738255035	1.061299823401245	MECP2
microgliosis MP:0008918	1/45	0.49266337419257916	0.6100814783751438	0	0	1.4991610738255035	1.061299823401245	ARSG
osteoporosis MP:0000066	1/45	0.49266337419257916	0.6100814783751438	0	0	1.4991610738255035	1.061299823401245	ARNTL
embryonic lethality prior to tooth bud stage MP:0013293	4/243	0.4935540829423119	0.6106755763965658	0	0	1.104148641940288	0.7796645699169699	MED11;EXOC8;LAMTOR4;FOXO1
abnormal glucose homeostasis MP:0002078	3/178	0.49874990103829464	0.6162242994092515	0	0	1.1308494208494209	0.7866759754396461	CRTC2;FOXO1;ARNTL
prenatal lethality prior to heart atrial septation MP:0013294	1/46	0.5002651431675317	0.6162242994092515	0	0	1.465771812080537	1.015218526142923	RASA3
decreased rib number MP:0003345	1/46	0.5002651431675317	0.6162242994092515	0	0	1.465771812080537	1.015218526142923	PSIP1
abnormal hindbrain morphology MP:0000841	1/46	0.5002651431675317	0.6162242994092515	0	0	1.465771812080537	1.015218526142923	CYFIP2
abnormal midbrain morphology MP:0000897	1/46	0.5002651431675317	0.6162242994092515	0	0	1.465771812080537	1.015218526142923	RASA3
abnormal cell cycle MP:0003077	2/112	0.5009414223999837	0.6162242994092515	0	0	1.1993265993265994	0.8290538282471696	CBX7;ATM
increased hematocrit MP:0002608	2/112	0.5009414223999837	0.6162242994092515	0	0	1.1993265993265994	0.8290538282471696	ZBTB24;NR3C2
thrombocytosis MP:0005505	2/113	0.5056593354662614	0.6215134594730062	0	0	1.1884611884611884	0.810402279519252	ARSG;ARNTL
decreased erythroid progenitor cell number MP:0008973	1/47	0.5077533845548972	0.6225425160466808	0	0	1.4338342573679603	0.971794664260005	IKZF1
abnormal hair shaft morphology MP:0003809	1/47	0.5077533845548972	0.6225425160466808	0	0	1.4338342573679603	0.971794664260005	SLC30A4
fusion of vertebral arches MP:0004613	1/47	0.5077533845548972	0.6225425160466808	0	0	1.4338342573679603	0.971794664260005	LRIG1
edema MP:0001785	4/249	0.5126018095731661	0.6279596926284168	0	0	1.0767762020062261	0.7195620875203929	ADAM19;ABCA5;RASA3;RAPGEF1
abnormal apoptosis MP:0001648	1/48	0.5151297882328668	0.6279596926284168	0	0	1.40325574753677	0.9308306075472099	ZFP36L1
abnormal cardiovascular system morphology MP:0002127	1/48	0.5151297882328668	0.6279596926284168	0	0	1.40325574753677	0.9308306075472099	CCM2
abnormal cervical vertebrae morphology MP:0003048	1/48	0.5151297882328668	0.6279596926284168	0	0	1.40325574753677	0.9308306075472099	PSIP1
decreased macrophage cell number MP:0003884	1/48	0.5151297882328668	0.6279596926284168	0	0	1.40325574753677	0.9308306075472099	EPSTI1
abnormal tibia morphology MP:0000558	1/48	0.5151297882328668	0.6279596926284168	0	0	1.40325574753677	0.9308306075472099	STARD10
absent primitive node MP:0009331	1/48	0.5151297882328668	0.6279596926284168	0	0	1.40325574753677	0.9308306075472099	TPK1
abnormal spleen morphology MP:0000689	6/385	0.5164919620709228	0.6289241784910425	0	0	1.043990382450674	0.6897598028988627	CDKN1B;RASA3;DDX58;IKZF1;JAK3;NFKB2
postnatal lethality, incomplete penetrance MP:0011086	9/587	0.5167674441033399	0.6289241784910425	0	0	1.0267688819949887	0.6778341309935334	EHD1;ADAM19;GABBR1;AKNA;SLC30A4;PSIP1;IKZF1;SGPP1;SYNE1
decreased circulating chloride level MP:0003020	1/49	0.5223960190467076	0.6331814716993536	0	0	1.3739513422818792	0.8921468929359279	ZBTB24
failure of chorioallantoic fusion MP:0009657	1/49	0.5223960190467076	0.6331814716993536	0	0	1.3739513422818792	0.8921468929359279	ZFP36L1
abnormal myocardial trabeculae morphology MP:0002189	1/49	0.5223960190467076	0.6331814716993536	0	0	1.3739513422818792	0.8921468929359279	FOXO1
increased B cell derived lymphoma incidence MP:0002023	1/49	0.5223960190467076	0.6331814716993536	0	0	1.3739513422818792	0.8921468929359279	RASSF5
increased percent body fat/body weight MP:0005458	1/49	0.5223960190467076	0.6331814716993536	0	0	1.3739513422818792	0.8921468929359279	FOXO1
abnormal gait MP:0001406	6/389	0.5265817175916565	0.637695967138017	0	0	1.0328732211122893	0.6624319496312044	MECP2;EPHA4;GABBR1;ATXN1;CERK;ARNTL
decreased a-wave amplitude MP:0012143	1/50	0.5295537169907893	0.637695967138017	0	0	1.3458430352006574	0.8555802368160503	RAB28
scaly skin MP:0001192	1/50	0.5295537169907893	0.637695967138017	0	0	1.3458430352006574	0.8555802368160503	LRIG1
abnormal chemokine secretion MP:0008722	1/50	0.5295537169907893	0.637695967138017	0	0	1.3458430352006574	0.8555802368160503	IRAK4
abnormal egg cylinder morphology MP:0003085	1/50	0.5295537169907893	0.637695967138017	0	0	1.3458430352006574	0.8555802368160503	TPK1
distended abdomen MP:0001270	1/50	0.5295537169907893	0.637695967138017	0	0	1.3458430352006574	0.8555802368160503	ITPKB
abnormal optic disk morphology MP:0008259	1/50	0.5295537169907893	0.637695967138017	0	0	1.3458430352006574	0.8555802368160503	PPFIBP2
abnormal platelet physiology MP:0005464	1/50	0.5295537169907893	0.637695967138017	0	0	1.3458430352006574	0.8555802368160503	RASA3
decreased bone mineral density MP:0000063	6/391	0.5315949992948081	0.639635764333672	0	0	1.0274012676743052	0.6491874901304007	AKTIP;TMOD2;LRIG1;IRF9;PPARD;JAK1
abnormal eye electrophysiology MP:0005551	2/119	0.5333523127303805	0.6401951023564987	0	0	1.127169127169127	0.708508162828766	CDKN1B;ARNTL
decreased mean corpuscular hemoglobin MP:0005562	2/119	0.5333523127303805	0.6401951023564987	0	0	1.127169127169127	0.708508162828766	KAT2B;RASA3
increased liver weight MP:0002981	2/119	0.5333523127303805	0.6401951023564987	0	0	1.127169127169127	0.708508162828766	HERPUD2;MECP2
atrial septal defect MP:0010403	1/51	0.5366044979106933	0.6404773364620806	0	0	1.3188590604026846	0.8209817975887707	ADAM19
abnormal digestive system physiology MP:0001663	1/51	0.5366044979106933	0.6404773364620806	0	0	1.3188590604026846	0.8209817975887707	STARD10
dilated cardiomyopathy MP:0002795	1/51	0.5366044979106933	0.6404773364620806	0	0	1.3188590604026846	0.8209817975887707	ABCA5
distended pericardium MP:0000292	1/51	0.5366044979106933	0.6404773364620806	0	0	1.3188590604026846	0.8209817975887707	FOXO1
abnormal mandible morphology MP:0000458	1/51	0.5366044979106933	0.6404773364620806	0	0	1.3188590604026846	0.8209817975887707	KLF2
abnormal NK cell physiology MP:0010766	1/51	0.5366044979106933	0.6404773364620806	0	0	1.3188590604026846	0.8209817975887707	IRAK4
absent corpus luteum MP:0001134	1/51	0.5366044979106933	0.6404773364620806	0	0	1.3188590604026846	0.8209817975887707	CDKN1B
impaired righting response MP:0001523	2/121	0.5423454042938127	0.6451399606802957	0	0	1.1081119316413435	0.6780007267919839	SLC30A4;ARNTL
abnormal cell adhesion MP:0003566	1/52	0.5435499534130083	0.6451399606802957	0	0	1.2929332806948282	0.7882156558562535	RAPGEF1
decreased interleukin-4 secretion MP:0008700	1/52	0.5435499534130083	0.6451399606802957	0	0	1.2929332806948282	0.7882156558562535	IL4R
abnormal hindbrain development MP:0006108	1/52	0.5435499534130083	0.6451399606802957	0	0	1.2929332806948282	0.7882156558562535	FOXO1
abnormal neuronal precursor proliferation MP:0004948	1/52	0.5435499534130083	0.6451399606802957	0	0	1.2929332806948282	0.7882156558562535	ZBTB18
abnormal T-helper 2 physiology MP:0005466	1/52	0.5435499534130083	0.6451399606802957	0	0	1.2929332806948282	0.7882156558562535	IL4R
no spontaneous movement MP:0001404	1/52	0.5435499534130083	0.6451399606802957	0	0	1.2929332806948282	0.7882156558562535	JAK3
decreased body size MP:0001265	12/805	0.5456731841454234	0.6470060847787641	0	0	0.9969462764344812	0.6038852988990032	EHD1;CTC1;AKNA;SLC44A2;CREBRF;ATM;IKZF1;SGPP1;ARNTL;PPARD;JAK1;NFKB2
abnormal trabecular bone morphology MP:0000130	2/122	0.5467967547726349	0.6470060847787641	0	0	1.098821548821549	0.6633345148242547	AKTIP;NFKB2
liver inflammation MP:0001860	2/122	0.5467967547726349	0.6470060847787641	0	0	1.098821548821549	0.6633345148242547	IL4R;NFKB2
persistent truncus arteriosis MP:0002633	1/53	0.5503916518470008	0.6470060847787641	0	0	1.2680046463603512	0.7571574772209602	ECE1
prolonged PR interval MP:0003896	1/53	0.5503916518470008	0.6470060847787641	0	0	1.2680046463603512	0.7571574772209602	SYNE1
abnormal enzyme/coenzyme level MP:0005319	1/53	0.5503916518470008	0.6470060847787641	0	0	1.2680046463603512	0.7571574772209602	SERPINB9
decreased susceptibility to diet-induced hepatic steatosis MP:0031268	1/53	0.5503916518470008	0.6470060847787641	0	0	1.2680046463603512	0.7571574772209602	STARD10
impaired limb coordination MP:0001524	1/53	0.5503916518470008	0.6470060847787641	0	0	1.2680046463603512	0.7571574772209602	EPHA4
impaired skin barrier function MP:0002796	1/53	0.5503916518470008	0.6470060847787641	0	0	1.2680046463603512	0.7571574772209602	SGPP1
abnormal pharyngeal arch morphology MP:0002884	1/53	0.5503916518470008	0.6470060847787641	0	0	1.2680046463603512	0.7571574772209602	CCM2
abnormal placenta development MP:0001712	1/53	0.5503916518470008	0.6470060847787641	0	0	1.2680046463603512	0.7571574772209602	PPARD
increased susceptibility to diet-induced obesity MP:0005658	1/53	0.5503916518470008	0.6470060847787641	0	0	1.2680046463603512	0.7571574772209602	FOXO1
small liver MP:0000601	2/123	0.5512178353498757	0.6470060847787641	0	0	1.0896847260483624	0.6490436856083511	DDX58;TGFBR2
increased heart rate MP:0002626	2/123	0.5512178353498757	0.6470060847787641	0	0	1.0896847260483624	0.6490436856083511	SYNRG;TAP1
small lung MP:0003641	1/54	0.5571311379851935	0.6508623200047151	0	0	1.244016715208307	0.727693338013451	SYNE1
decreased circulating iron level MP:0004151	1/54	0.5571311379851935	0.6508623200047151	0	0	1.244016715208307	0.727693338013451	FGD3
abnormal common myeloid progenitor cell morphology MP:0006410	1/54	0.5571311379851935	0.6508623200047151	0	0	1.244016715208307	0.727693338013451	IKZF1
abnormal female meiosis MP:0005168	1/54	0.5571311379851935	0.6508623200047151	0	0	1.244016715208307	0.727693338013451	ATM
decreased skeletal muscle mass MP:0004819	1/54	0.5571311379851935	0.6508623200047151	0	0	1.244016715208307	0.727693338013451	PPARD
enlarged epididymis MP:0004931	1/54	0.5571311379851935	0.6508623200047151	0	0	1.244016715208307	0.727693338013451	ZNF398
decreased bone trabecula number MP:0010869	1/55	0.5637699338623814	0.6575840829823381	0	0	1.220917225950783	0.6997186863292785	JAK1
abnormal spine curvature MP:0004174	1/55	0.5637699338623814	0.6575840829823381	0	0	1.220917225950783	0.6997186863292785	PSIP1
pallor MP:0003717	3/197	0.5670912612687428	0.660939305290472	0	0	1.0191035107272222	0.5780712141365927	RASA3;LSR;IKZF1
decreased mean corpuscular volume MP:0002591	2/127	0.5685977485770438	0.6621757479510086	0	0	1.0545993265993265	0.5954078385225278	PPM1M;JAK1
increased circulating tumor necrosis factor level MP:0008553	1/56	0.5703095387460762	0.6626113952905937	0	0	1.1986577181208053	0.673137424835538	STK38
increased grooming behavior MP:0001441	1/56	0.5703095387460762	0.6626113952905937	0	0	1.1986577181208053	0.673137424835538	MECP2
increased susceptibility to injury MP:0005165	1/56	0.5703095387460762	0.6626113952905937	0	0	1.1986577181208053	0.673137424835538	STK38
increased apoptosis MP:0006042	2/128	0.5728662775034163	0.6650619440391223	0	0	1.046176046176046	0.5828277742000276	RBL2;SERPINB9
decreased b-wave amplitude MP:0012144	1/57	0.5767514298702974	0.6669670231807486	0	0	1.177193192713327	0.6478610959635737	RAB28
abnormal cochlea morphology MP:0000031	1/57	0.5767514298702974	0.6669670231807486	0	0	1.177193192713327	0.6478610959635737	IGF1R
decreased IgE level MP:0002492	1/57	0.5767514298702974	0.6669670231807486	0	0	1.177193192713327	0.6478610959635737	IL4R
vertebral fusion MP:0004609	1/57	0.5767514298702974	0.6669670231807486	0	0	1.177193192713327	0.6478610959635737	LRIG1
abnormal olfactory bulb morphology MP:0000819	1/57	0.5767514298702974	0.6669670231807486	0	0	1.177193192713327	0.6478610959635737	MECP2
increased or absent threshold for auditory brainstem response MP:0011967	3/200	0.5773513534211254	0.6671416105628245	0	0	1.003429825764851	0.5511882843173868	CDKN1B;SLC44A2;LRIG1
small testis MP:0001147	5/341	0.5795580373617325	0.6691711293858077	0	0	0.980168853255588	0.5346717887271536	FGD3;PSIP1;LMTK2;ATM;PARP12
decreased kidney weight MP:0003918	1/58	0.583097062373604	0.6701332054811877	0	0	1.1564818085482163	0.6238081595428839	ARNTL
decreased susceptibility to bacterial infection MP:0002411	1/58	0.583097062373604	0.6701332054811877	0	0	1.1564818085482163	0.6238081595428839	TAP1
abnormal learning/memory/conditioning MP:0002063	1/58	0.583097062373604	0.6701332054811877	0	0	1.1564818085482163	0.6238081595428839	ARSG
abnormal long bone epiphyseal plate proliferative zone MP:0003662	1/58	0.583097062373604	0.6701332054811877	0	0	1.1564818085482163	0.6238081595428839	EXT1
abnormal snout morphology MP:0000443	1/58	0.583097062373604	0.6701332054811877	0	0	1.1564818085482163	0.6238081595428839	PLAG1
muscle weakness MP:0000747	1/58	0.583097062373604	0.6701332054811877	0	0	1.1564818085482163	0.6238081595428839	PPARD
tremors MP:0000745	4/274	0.5881193213477097	0.6753827755198583	0	0	0.975819209039548	0.5179896455891343	MECP2;ABCA5;GRK5;SLC30A4
abnormal head morphology MP:0000432	1/59	0.5893478698610845	0.6758416321208325	0	0	1.1364846100439714	0.6009033483512329	PLAG1
abnormal lipid homeostasis MP:0002118	2/132	0.5896331607247003	0.6758416321208325	0	0	1.0137788137788137	0.5355334200366777	FOXO1;ARNTL
abnormal heart morphology MP:0000266	7/485	0.5904852926923202	0.6758416321208325	0	0	0.9640697541124549	0.5078821175833964	RBL2;GRK5;AKTIP;LMTK2;FOXO1;ZNF398;TGFBR2
decreased erythrocyte cell number MP:0002875	3/204	0.5907929206762863	0.6758416321208325	0	0	0.9832593787817668	0.5174792942999026	BTG1;RASA3;IKZF1
increased heart weight MP:0002833	3/204	0.5907929206762863	0.6758416321208325	0	0	0.9832593787817668	0.5174792942999026	MECP2;BTG1;CDKN1B
abnormal CD4-positive, alpha-beta T cell physiology MP:0005463	1/60	0.5955052646956256	0.6791410770051417	0	0	1.1171652826754634	0.5790770936667229	PRKD2
embryonic lethality between implantation and placentation, complete penetrance MP:0011095	1/60	0.5955052646956256	0.6791410770051417	0	0	1.1171652826754634	0.5790770936667229	ZBTB24
increased circulating iron level MP:0008810	1/60	0.5955052646956256	0.6791410770051417	0	0	1.1171652826754634	0.5790770936667229	PRKCZ
absent mesoderm MP:0001683	1/60	0.5955052646956256	0.6791410770051417	0	0	1.1171652826754634	0.5790770936667229	EXT1
cyanosis MP:0001575	3/206	0.5974099886969395	0.6807908306776473	0	0	0.97347224071362	0.5014858340088387	TNRC6C;IGF1R;SYNE1
abnormal embryonic neuroepithelium morphology MP:0004261	1/61	0.6015706381019754	0.6832705903229443	0	0	1.0984899328859061	0.5582650120803218	RAPGEF1
abnormal male meiosis MP:0005169	1/61	0.6015706381019754	0.6832705903229443	0	0	1.0984899328859061	0.5582650120803218	EHD1
hyperkeratosis MP:0001242	1/61	0.6015706381019754	0.6832705903229443	0	0	1.0984899328859061	0.5582650120803218	LRIG1
increased osteoclast cell number MP:0004984	1/61	0.6015706381019754	0.6832705903229443	0	0	1.0984899328859061	0.5582650120803218	PPARD
insulin resistance MP:0005331	2/135	0.6018850624042625	0.6832705903229443	0	0	0.9907597276018328	0.5029975955373034	ATM;FOXO1
thymus hypoplasia MP:0001823	2/136	0.6059074182284234	0.6873117736545322	0	0	0.9833157445097743	0.49266879929385754	IKZF1;JAK3
abnormal epidermal layer morphology MP:0001216	1/62	0.6075453609347689	0.6881192121563007	0	0	1.0804268896468259	0.5384074446686015	SGPP1
decreased susceptibility to endotoxin shock MP:0008734	1/62	0.6075453609347689	0.6881192121563007	0	0	1.0804268896468259	0.5384074446686015	IRAK4
decreased total body fat amount MP:0010025	7/494	0.609861258394266	0.6902161690585523	0	0	0.9458102444375686	0.46772566948046906	SLC44A2;STIM2;AKTIP;TMOD2;LRIG1;PSIP1;ARNTL
abnormal lens morphology MP:0001303	3/210	0.6104338936402289	0.6903384824576715	0	0	0.9544653349001175	0.4711100334874024	PPFIBP2;ZBTB24;ARNTL
